"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"107",4.30568313598633,7.26616621017456,0.64963835477829,50.7999992370605,0.716484487056732,0.101580701768398,0.855733215808868,0.551628053188324,0.466266661882401,0.779726207256317,0.371,0.690721094608307,4.37419986724854,"Sierra Leone"
"108",6.3745641708374,11.0856256484985,0.902840673923492,76.8000030517578,0.916078209877014,0.116750031709671,0.0965629294514656,0.787092983722687,0.106870777904987,0.89246928691864,0.275615384615385,0.39978763461113,6.26200008392334,"Singapore"
"109",6.23511075973511,10.3522357940674,0.922378718852997,68.9000015258789,0.757634043693542,-0.179692462086678,0.909944653511047,0.75410521030426,0.253190040588379,0.327658623456955,0.26725,0.27458468079567,6.1975998878479,"Slovakia"
"110",6.24941921234131,10.3972034454346,0.940971195697784,71.0999984741211,0.942045867443085,-0.122396409511566,0.839252531528473,0.643971621990204,0.27548485994339,0.239274635910988,0.2495,0.349004089832306,6.11770009994507,"Slovenia"
"111",4.88392210006714,9.41172409057617,0.841343998908997,56.5,0.752731323242188,-0.0590336620807648,0.841192603111267,0.812166571617126,0.282708495855331,0.524685800075531,0.624,0.685774683952332,4.7221999168396,"South Africa"
"112",5.84023141860962,10.5115776062012,0.797723829746246,73.5999984741211,0.600161671638489,-0.0939658433198929,0.796825885772705,0.66120857000351,0.217145726084709,0.389084011316299,0.319,0.398590952157974,5.894700050354,"South Korea"
"113",6.51337099075317,10.465594291687,0.910314679145813,74.4000015258789,0.722250699996948,-0.0793505981564522,0.776504456996918,0.659188032150269,0.357190847396851,0.285195618867874,0.345384615384615,0.359143614768982,6.35410022735596,"Spain"
"114",4.40022325515747,9.40038776397705,0.828065395355225,67.1999969482422,0.852628171443939,0.0867624133825302,0.858016669750214,0.831292986869812,0.301279366016388,0.576130390167236,0.3934,0.408001780509949,4.36590003967285,"Sri Lanka"
"115",4.2115650177002,8.94677066802979,0.779269754886627,52.7000007629395,0.709973692893982,-0.179937720298767,0.692341148853302,0.824354708194733,0.252339154481888,0.68954873085022,0.523,0.732568085193634,4.21159982681274,"Swaziland"
"116",7.37479209899902,10.7669324874878,0.930679559707642,72.5999984741211,0.94172465801239,0.0695732533931732,0.262796580791473,0.822675704956055,0.160755425691605,0.494396239519119,0.274153846153846,0.381509691476822,7.34329986572266,"Sweden"
"117",7.50858688354492,10.9759454727173,0.930290997028351,74.0999984741211,0.926414549350739,0.0963689610362053,0.301259964704514,0.792225956916809,0.191520154476166,0.84997946023941,0.3281,0.320724993944168,7.48019981384277,"Switzerland"
